obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(10^8 s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""636.83212""","=""636.83212+""","=""4""","=""8.7e-04""",D+,"=""92294.4012""","=""107992.7867""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",,"=""T3774n,T3599,u41""","=""L11281""",
"=""637.319""","=""637.31662+""","=""1""","=""""",,"=""94092.8626""","=""109779.3140""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""0""","=""4s2.4p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""1""",,"=""""","=""L7408""",
"=""637.359016""","=""637.35901+""","=""30""","=""9.2e-03""",D+,"=""92307.3786""","=""107992.7867""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",,"=""T3774n,T3599,u41""","=""L11281""",
"=""641.01725""","=""641.01725+""","=""5""","=""""",,"=""94092.8626""","=""109688.7558""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""0""","=""4s2.4p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""1""",,"=""""","=""L11281""",
"=""641.567923""","=""641.56793+""","=""20""","=""6.1e-03""",D+,"=""92294.4012""","=""107876.9080""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",,"=""T3774n,T3599,u41""","=""L11281""",
"=""642.102700""","=""642.10269+""","=""100""","=""3.79e-02""",C+,"=""92307.3786""","=""107876.9080""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",,"=""T3774n,T3599,u41""","=""L11281""",
"=""644.879938""","=""644.87995+""","=""10""","=""3.08e-03""",D+,"=""92294.4012""","=""107796.8790""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",,"=""T3774n,T3599,u41""","=""L11281""",
"=""645.419""","=""645.42025+""","=""1""","=""7.7e-04""",D,"=""92307.3786""","=""107796.8790""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",,"=""T3774n,T3599,u41""","=""L7408""",
"=""645.628888""","=""645.62888+""","=""200""","=""6.65e-02""",B+,"=""92294.4012""","=""107778.8962""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""4""",,"=""T3599,u41""","=""L11281""",
"=""648.806917""","=""648.80693+""","=""15""","=""8.9e-03""",D+,"=""92964.3943""","=""108373.0423""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",,"=""T3600n,u41""","=""L11281""",
"=""650.490424""","=""650.49041+""","=""10""","=""3.3e-03""",D,"=""92307.3786""","=""107676.1489""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",,"=""T3774n,T3384,T7227,u41""","=""L11281""",
"=""650.83693""","=""650.83692+""","=""3""","=""1.05e-03""",D+,"=""92964.3943""","=""108324.9822""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",,"=""T3600n,u41""","=""L11281""",
"=""653.65517""","=""653.65517+""","=""8""","=""9.6e-03""",D,"=""92964.3943""","=""108258.7553""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",,"=""T3774n,T7227,u41""","=""L11281""",
"=""655.55342""","=""655.55342+""","=""2""","=""""",,"=""94092.8626""","=""109342.9368""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""0""","=""4s2.4p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""",,"=""""","=""L11281""",
"=""655.569463""","=""655.56945+""","=""6""","=""3.2e-03""",D,"=""93123.3409""","=""108373.0423""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",,"=""T3600n,u41""","=""L11281""",
"=""657.642040""","=""657.64205+""","=""20""","=""7.9e-03""",C,"=""93123.3409""","=""108324.9822""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",,"=""T3600n,u41""","=""L11281""",
"=""660.512""","=""660.51967+""","=""2""","=""""",,"=""93123.3409""","=""108258.7553""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L7408""",
"=""665.223475""","=""665.22347+""","=""40""","=""2.18e-02""",C+,"=""92964.3943""","=""107992.7867""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",,"=""T3774n,T3599,u41""","=""L11281""",
"=""669.922960""","=""669.92297+""","=""60""","=""1.68e-02""",C+,"=""93123.3409""","=""108046.3102""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",,"=""T3774n,T3599,u41""","=""L11281""",
"=""672.33440""","=""672.33442+""","=""4""","=""1.31e-03""",D+,"=""93123.3409""","=""107992.7867""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",,"=""T3774n,T3599,u41""","=""L11281""",
"=""674.00985""","=""674.00982+""","=""20""","=""6.7e-03""",D+,"=""92964.3943""","=""107796.8790""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",,"=""T3774n,T3599,u41""","=""L11281""",
"=""676.447""","=""676.45+""","=""1""","=""""",,"=""96771.494""","=""111550.5""","=""4s2.4p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""0""","=""4s2.4p5.(2P*<3/2>).9f""","=""2[3/2]""","=""1""",,"=""""","=""L3990""",
"=""677.615""","=""677.61516+""","=""3""","=""""",,"=""93123.3409""","=""107876.9080""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",,"=""""","=""L7408""",
"=""678.921""","=""678.9240+""","=""1*""","=""""",,"=""97085.193""","=""111810.318""","=""4s2.4p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""","=""4s2.4p5.(2P*<3/2>).10f""","=""2[3/2]""","=""2""",,"=""""","=""L4004""",
"=""678.921""","=""678.9314+""","=""1*""","=""""",,"=""97085.193""","=""111810.157""","=""4s2.4p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""","=""4s2.4p5.(2P*<3/2>).10f""","=""2[3/2]""","=""1""",,"=""""","=""L4004""",
"=""679.54104""","=""679.54103+""","=""4""","=""1.31e-03""",D,"=""92964.3943""","=""107676.1489""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",,"=""T3774n,T3384,T7227,u41""","=""L11281""",
"=""681.310882""","=""681.31087+""","=""50""","=""2.57e-02""",D+,"=""93123.3409""","=""107796.8790""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",,"=""T3774n,T3599,u41""","=""L11281""",
"=""682.90888""","=""682.90887+""","=""8""","=""1.77e-02""",D+,"=""92964.3943""","=""107603.5969""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""0""",,"=""T3774n,T3599,u41""","=""L11281""",
"=""684.64003""","=""684.64003+""","=""20""","=""3.3e-03""",D+,"=""91168.5150""","=""105770.7014""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",,"=""T3600n,T7227,u41""","=""L11281""",
"=""686.96308""","=""686.96307+""","=""20""","=""2.22e-02""",D+,"=""93123.3409""","=""107676.1489""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",,"=""T3774n,T3384,T7227,u41""","=""L11281""",
"=""690.422""","=""690.4211+""","=""15""","=""""",,"=""91168.5150""","=""105648.434""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",,"=""""","=""L7408""",
"=""690.46787""","=""690.46788+""","=""100""","=""1.59e-02""",C+,"=""91168.5150""","=""105647.4536""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",,"=""T3408n,T7199,T3378""","=""L11281""",
"=""691.129""","=""691.116+""","=""2*""","=""""",,"=""97797.287""","=""112262.64""","=""4s2.4p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""4""","=""4s2.4p5.(2P*<3/2>).13f""","=""2[9/2]""","=""5""",,"=""""","=""L4004""",
"=""691.129""","=""691.12+""","=""2*""","=""""",,"=""97085.193""","=""111550.5""","=""4s2.4p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""","=""4s2.4p5.(2P*<3/2>).9f""","=""2[3/2]""","=""1""",,"=""""","=""L4004""",
"=""693.530""","=""693.528+""","=""1h""","=""""",,"=""96771.494""","=""111186.54""","=""4s2.4p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""0""","=""4s2.4p5.(2P*<3/2>).8f""","=""2[3/2]""","=""1""",,"=""""","=""L7408""",
"=""699.305""","=""699.3051+""","=""2""","=""""",,"=""97085.193""","=""111381.160""","=""4s2.4p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""","=""4s2.4p5.(2P*<1/2>).4f""","=""2[5/2]""","=""2""",,"=""""","=""L7408""",
